worker_id,task_id,task_response_id,Profanity,Canonical Form 1,Canonical Form 2,Canonical Form 3,Category 1,Category 2,Category 3,Severity Rating,Severity Description
Z7J7W3XCP4XC,b5e066aa-0c8d-4cf7-9019-d54c0787809c,e7d8064a-fba6-4ea6-aed2-66ddf3f9e8fa,cock,cock,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
9RHJY2Q9ZTEG,b6e2b40c-91ab-4d52-871d-d7e0aa375c3e,a649b6cb-ac21-4b80-a5d0-d5bdbdea0a1b,buttfucker,fuck,butt,"",sexual anatomy / sexual acts,sexual orientation / gender,none,3,Severe
NE6AHWDY7MDY,b8069755-eb79-4313-ad72-43fa7d62a8dd,37f1a4ad-53b0-4880-b27a-5a0a230e98fd,c*nts,cunt,"","",sexual orientation / gender,none,none,2.8,Severe
PDJDRMPE4NTR,bea1790b-1393-4e41-aeb0-34096811886c,8e38acfd-2f18-433d-b7ce-8d48f874cd80,butt pirate,butt,"","",sexual orientation / gender,none,none,2.2,Strong
VDCA2EXAVGNA,c39fe4c9-788f-4426-883a-509778ba7aba,68ead6c4-c863-49db-ad1c-757bb7a9b2ad,breasts,breast,"","",sexual anatomy / sexual acts,none,none,1,Mild
ZFEQJC4ERT29,c540930f-57d4-4420-bbab-e21dd4dca640,8726ba22-ace5-458e-8c3a-60dbfb1ffdb3,c0cksucker,cock,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
QQZXXC9KWHQT,c6ba41be-5042-4ddf-b8fc-d047b2a1e60b,1e86274a-535f-480a-912c-aabb5a31bf5e,booty,booty,"","",sexual anatomy / sexual acts,none,none,1,Mild
Z239E43AATKE,c88035b1-af37-4d0f-8472-ea0e99eb700b,31e967f1-044d-42fc-9577-dc815956758f,c0ckhead,cock,"","",sexual anatomy / sexual acts,none,none,2,Strong
DPNAMHPJRREC,ccfa20d2-2d6b-465c-8815-9ad7b3e25bff,467e0886-e078-4591-8d1a-0507459ef86e,cock-face,cock,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
7N79W4MCYAVW,d4f6287a-6cdf-4dd6-9098-92662905bdcf,dffd398b-620c-4b86-ab5a-9c1105cef3a2,c0cksuckers,cock,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
QQZXXC9KWHQT,d7a5e7e3-524d-4d58-98e8-92bea8b709be,85af49bc-d8ed-45d7-8fbd-be5bdff317bb,butthole,butt,"","",sexual anatomy / sexual acts,sexual orientation / gender,none,1.2,Mild
4FRFD66TK6XE,e2147ba3-178a-4b5d-9de0-67b87f91449e,8366edb2-d330-4979-9ae6-8bd21affd069,caca,shit,"","",bodily fluids / excrement,none,none,1,Mild
QRFN2MNYRJMF,e2b32218-9cf9-4e3f-9ba5-144f81bdfa30,88527e0d-1d7c-4e7b-8061-bd6c954683d1,cameltoe,cameltoe,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
H7M6APADMQ6Q,e848055b-09fe-4a39-b946-0cd4a03f1b19,4b7e3d49-3912-4bdc-8a7c-23bd80cbf147,buttermilk,buttermilk,"","",racial / ethnic slurs,none,none,1.4,Mild
2ER9TZ79TR2V,e84f45ee-7593-42b9-a56e-ce430715d333,dff35093-5cdb-48c6-b3b2-1dd1a3d5be7a,cock droplets,cock,"","",bodily fluids / excrement,sexual anatomy / sexual acts,none,2.4,Strong
APKAYMEPJ3TR,0cbbd88b-420a-4f88-be27-b660b59a9f75,2d40c2f3-ff26-4a7f-b281-cb45835cff26,cock-gobbler,cock,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
FDMQXAZTF74K,ec68b7ec-1698-4053-ae0f-6f3d6b3d55b2,49b5a4ea-b48f-4fed-83e1-271251d5b7e1,cock-suckers,cock,"","",sexual anatomy / sexual acts,none,none,2,Strong
ZW9ZNGVMAYNQ,f0c4ce16-35a5-43a1-a668-51e86eed44e6,6bbcd1cc-eecf-4cb2-ac6e-11c3a957b182,carpetmunching,carpet muncher,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
7N79W4MCYAVW,08e6ed12-b911-4921-8876-fe90b724f4d1,038e4a3c-3814-48fd-9b8d-bef2ac3e418a,butt fuck,fuck,butt,"",sexual anatomy / sexual acts,sexual orientation / gender,none,2.2,Strong
QRFN2MNYRJMF,f3460d16-ecb9-4c41-9966-bda3b89daa5d,cee557df-f907-41ee-9b0b-8f85f0da1fb2,clusterfuck,fuck,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
PRHKRKYHGDVF,066a5acd-9dfe-44bc-bc47-24371e44ec00,70c0957b-8a77-4e27-a747-6e4d44af470e,butt-fucker,fuck,butt,"",sexual anatomy / sexual acts,sexual orientation / gender,none,2.2,Strong
AZZDZJGYZWJ3,f8fa77ce-0bbe-4a90-ae1e-ea2ea4402d2b,5d826dc5-29dd-4f8a-a339-183133c1e934,breasticles,breast,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
TQTF3MXZ4D4Q,f9596ec0-0bd8-48a5-970a-11dc917bc729,3de3e891-6012-45fb-85c5-5c7e1af6aa78,cock-head,cock,"","",sexual anatomy / sexual acts,none,none,1.8,Strong
DQF4H44Q9Y7G,fcf2dd22-e73f-431a-8d59-4849c849cea3,3d3b4113-6f6d-4ec5-9ac0-7687832c4487,clusterfucking,fuck,"","",sexual anatomy / sexual acts,none,none,2,Strong
2ER9TZ79TR2V,4a3ceb5e-6827-4774-afba-18b8196fc993,e81e2026-89eb-4fa2-a272-d69134ae158b,clusterfucked,fuck,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
7EYWM49RWZ63,5da8ecd5-81ad-48bc-bbeb-636e5df11f79,250a4719-a05f-4724-b0d4-682a60f46dd6,bj,blowjob,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
VNAQPVX4R36A,2f62a001-5d9c-4d0c-89b7-f28a0e905d3a,bb94b636-8191-4beb-afed-1cb6ebb89176,bater,masturbate,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
DK4H9CMZRWET,0bf0d5d4-a6af-436f-b895-9b899a40baf9,6420c644-36f7-401c-8682-f3ee26c72d25,blacky,blacky,"","",racial / ethnic slurs,none,none,2.4,Strong
DK4H9CMZRWET,48ee9127-f44e-4abd-ae88-b92972bc1ac8,9a5033f5-27fb-4b08-b2ed-efa81ceb56d1,bishes,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
CAG2KV7YTM69,c99a1019-c6cf-426f-858a-efbfda605fd9,da092f25-89bb-4ed0-99b6-47781df57f14,bates,masturbate,"","",sexual anatomy / sexual acts,none,none,1,Mild
MRVNFNWJW9AR,522d939e-1e31-46c8-8524-d8d71e5b048e,861da588-c591-4502-ad5e-9dc68ba8045d,b1+ch,bitch,"","",sexual orientation / gender,none,none,1,Mild
T3RMAEPRMD6J,3c9ebc1b-9ec0-4716-8329-238236e9ed09,1d33cca6-95f2-419f-99c1-6c4f83f3862a,azz,ass,"","",sexual anatomy / sexual acts,none,none,1,Mild
7R66DKNPF2JG,527eb4e8-ccbd-4fc7-a9bb-b14360ca15da,d34f164f-943e-44dc-9a92-a80234ca17e0,biatch,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
YKR74H2QRD6F,4acee99d-84a6-48d9-8e6e-2a14c535bdf0,e858ecb1-63e6-4720-91e8-0f3ffc101d38,azzhole,ass,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
KKGQRZWNCHJK,529b095b-f37c-42b1-bbfc-c48ccde7588b,772d2e01-21a6-49d3-b4b9-52e7de53059e,bitchy ass,bitch,ass,"",sexual anatomy / sexual acts,sexual orientation / gender,none,1.8,Strong
WYYRGVWFY6XA,e5a2b1e9-495f-4d84-b7d9-b059aae35d94,91695439-959f-4b5f-acf5-d7a6e6c7b0f4,bitchass,bitch,ass,"",sexual orientation / gender,other / general insult,none,1.6,Strong
KHP239VPK9M3,6816db14-d880-4137-96d9-36baca854add,49fed465-4c8d-4070-9d7d-81b4f33ef5f7,bewbs,boobs,"","",sexual anatomy / sexual acts,none,none,1,Mild
DMDJ3QQK6JN9,4afde8e3-d0e5-4aad-b4db-df73c8e9d17d,d1e7c75a-ae20-4b02-a5cb-172c302c7ae7,b1otchs,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
73FP3QEHRD7V,57d5d38c-da21-42ea-89af-f36f5aba8af0,aee483ee-0860-4bcd-bdbf-7f528fad470f,bitch3s,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
VME4939DFDXR,e4706e1c-07eb-4d1a-a36a-5dc303114c68,0ed4b8a8-733a-441d-9aa2-cc89c4e36d8e,bollocktician,bollocks,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
CJWAHNHJ4M9F,b42535ce-dbb4-403b-95e1-556054840b39,9797fb12-ca8d-444c-b140-6a7ea2bfcff3,ballbag,bollocks,"","",sexual anatomy / sexual acts,none,none,1,Mild
6CNHTCG6W6XM,08c58f8d-80d3-49c2-b115-ebaf8e8a9546,e845ed41-fe96-4da3-bce0-11a8d81b0345,bitches,bitch,"","",sexual orientation / gender,none,none,1.6,Strong
MC9FDWZJH4JZ,cc303c77-2c3f-4c8d-8132-f598fc577b32,5fe5b0a0-edf0-4712-9b69-83ef5ff4a05c,batshit,shit,"","",bodily fluids / excrement,animal references,none,1,Mild
QWC3DYG3GF9Y,85e22844-a351-4262-a29b-4d8b342cf4e9,e48f036b-6c21-41e2-95ad-2aacd7de45a6,bender,bender,"","",sexual orientation / gender,none,none,1.6,Strong
MC9FDWZJH4JZ,7b574481-4449-448f-8144-20ef97a64a90,6816b562-216d-44fc-8d0a-78573e662aaa,biotch,bitch,"","",sexual orientation / gender,none,none,1,Mild
VNAQPVX4R36A,6fa4b4c4-3d94-4bd6-a0ff-63a00db323cc,fdbfaee9-9e5c-4923-bbf0-85f3443a8ddc,bollox,bollocks,"","",sexual anatomy / sexual acts,none,none,1,Mild
C69D7VD39FKM,08362c0a-ee19-431f-96a9-d5c2c127457d,1f7e91e3-9ca9-4119-8fc1-7b1536412976,basturd,bastard,"","",bodily fluids / excrement,other / general insult,none,1.2,Mild
7ZGW996YFZ6X,a6f6a2ab-4f0d-4871-bda9-5fb578670236,9f0be102-c351-4a39-b8de-ea2ebadc2712,bastardish,bastard,"","",other / general insult,none,none,1,Mild
F3FCR777FCDY,68282636-f923-48fa-8fab-f070d8addaba,0bb39083-c3cd-4f73-b4c5-d1d325590369,blow job,blowjob,"","",sexual anatomy / sexual acts,none,none,2,Strong
7ZGW996YFZ6X,2405a8f2-c880-4101-bc67-7edbc8a0a22b,bbd8dea9-d609-4080-a6e6-38ae28fd061b,bean queen,bean queen,"","",racial / ethnic slurs,none,none,2.2,Strong
DXP9KRP4R942,35e9ae7b-64fd-4283-b1a0-53c7f1ebfdac,99feee45-9126-4d53-9359-8f3cd57d1025,beat my meat,meat,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
YKR74H2QRD6F,409597c2-2fe3-462c-8212-0db5a95c60fb,aff8814d-07ed-4f01-9cfb-4edc7c88e61a,bitchtits,bitch,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
F7G9FM2Q9CC4,fcdca680-033e-4872-bae7-6c0715024c8e,666fd433-eeb6-46f3-a41e-520a9a90ae0b,b1tch1ng,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
DK4H9CMZRWET,707cf49c-a681-4238-80f4-e1eaeec105a5,9aa2c128-a676-4255-8ace-8d6b936880c5,b00bz,boobs,"","",sexual anatomy / sexual acts,none,none,1,Mild
CAG2KV7YTM69,d699970f-9390-45d8-8fdf-b88a4a20ff92,13a04abc-cb25-4a38-aba2-34b620b349f8,b0llock,bollocks,"","",sexual anatomy / sexual acts,none,none,1,Mild
T3RMAEPRMD6J,22522f53-628a-46ac-815a-63b9253cf869,bc27260b-218e-45f6-ab58-a3dc745e6f25,bitchy,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
JM3Z9KRW4NAZ,d7e2d5a5-9be4-474b-82ae-1494e867a4a3,ccd9a840-d039-4862-8c4b-95e65df7b969,bitchfuck,fuck,bitch,"",sexual anatomy / sexual acts,none,none,2.4,Strong
PKAFWTW2AW2G,2ffda48d-16c8-451a-b571-f30a5a6b0a64,a9ba6b50-19ab-4ff4-b5a1-4578bfc2d76f,bi + ch,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
MNTYRY6PYPQF,5f2ef8c2-28db-4375-82a9-a855170c43a4,9cb9800b-adb6-4257-a86c-55f175057b07,bi+ch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
KHP239VPK9M3,f676994f-27ba-434d-b7a4-4d8d19b9fccb,6ea0eb8c-dea4-489d-ab7c-d60e3d6abcdc,beat your meat,meat,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
7YE67VWQC43W,9d62913b-f521-45a3-a6fd-b4ef2b30948b,754139ca-3078-4924-8381-03ae6cab33b2,bizzach,bitch,"","",sexual orientation / gender,none,none,1.6,Strong
7EYWM49RWZ63,a4999287-4b0a-4737-ae07-cb62589e703c,e9e36b59-df91-4a8b-83dc-be0b13bb880c,beat off,beat off,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
ZWJMPXDTKNQD,1e5e7a74-d0d7-401f-95a3-4387101c81ab,e8fc79cd-dc94-4fa4-972c-03000a35f28a,batshite,shit,"","",bodily fluids / excrement,animal references,none,1.2,Mild
TATMTQ3AXJX6,a20f9e62-8d3b-4919-b868-f756e7b8b722,7caf4c5f-c6ac-4076-ba8d-75761af93e0c,bell end,bellend,"","",mental disability,sexual anatomy / sexual acts,none,1,Mild
WYYRGVWFY6XA,2e3afa9c-c26c-4c94-95d7-0ed4314974e9,376f8ddc-b001-4471-8d99-2d205231fe1f,b1tches,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
XKEQPPFJWHY9,ab296a56-a015-48a3-b02e-fe92e2598518,3f20da48-614f-41ea-a75c-fb0b56bb8a78,b1tchs,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
DXP9KRP4R942,2bfbb27f-ab05-4001-b833-fa2b7e139f6d,b771bc36-54f0-46df-835d-e534b897d67f,bitchlike,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
6CNHTCG6W6XM,ed83ebe6-2bd6-4d73-a94f-7245336750f5,3de556f9-f079-43ea-8908-991611c2f19d,bangbros,bang,"","",sexual anatomy / sexual acts,sexual orientation / gender,none,1.6,Strong
FVGNDRJMNVA7,7e1e3789-e0ab-44a2-90e6-3a6c4396f032,ed7058fa-e6fb-41b2-b8f1-1e2de195a590,bastid,bastard,"","",other / general insult,none,none,1.2,Mild
N4F97QJYAMTH,12e04c16-64c1-45ff-9722-84d096054215,cc74af2b-eb9f-465c-933c-3a314cddf706,b1tchin,bitch,"","",other / general insult,none,none,1.2,Mild
YKR74H2QRD6F,a56ccdde-b16d-430b-92d0-b2b317bcab87,a70df7fc-bf7a-4bae-9fe2-89775846ce89,b0llocks,bollocks,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
WYWGJAYCCA6D,91cb4360-8c3b-4099-b0bb-33931931fe60,145a2f8c-18f7-487d-a65d-48bc6d36debe,boll0ck,bollocks,"","",sexual anatomy / sexual acts,none,none,1,Mild
TATMTQ3AXJX6,0c6c2865-4a8a-44b5-89e2-bebefde67595,47271102-cfec-489e-8b57-09df563ad090,bastards,bastard,"","",other / general insult,none,none,1.6,Strong
NPGJHTPAXJQN,cb31b98a-a3a1-4c87-b673-95dc68cc5319,edaea421-fb85-4148-82ab-70d456559849,b to the inch,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
3MMFR6RXMZM2,5cbd76d0-0563-4457-8670-71e031a26c48,142a0055-93e4-443a-aa5a-7bc2a493b86c,bollock,bollocks,"","",sexual anatomy / sexual acts,none,none,1,Mild
3796EY394VG3,afd42fd3-d543-46a3-a876-16f372c0f55f,2f463950-7e23-4ca5-8bb1-71e177d5fbcd,b1tchy,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
D69JPMAFP9GP,08d54f74-f664-4ebc-ab65-eb6d0213818e,4fb60f47-6fc6-44a0-8fdc-3785df7f840a,bollocks,bollocks,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
ZW9ZNGVMAYNQ,cb28d50d-6ba8-4a02-ab27-9a7c840b4eca,5efcbc5f-5e2f-47cd-a816-5c70ecb7928d,bbc,cock,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
T792AHKH46VR,e634487c-dedc-4ce8-abc7-e8d61c965c8c,201d03eb-a4a3-469a-892e-8461871df810,b1tchez,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
2ER9TZ79TR2V,6c031919-17af-48e2-8f08-c61b2081e92b,562fd3e5-e14b-4cac-9860-d0db158f984f,b1tch3s,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
DPNAMHPJRREC,3d1bcb8c-e556-4d00-8be6-cc16b71d1e01,b1473ced-963c-4fb0-bd82-69d5b5b5875e,bitchs,bitch,"","",sexual orientation / gender,none,none,1,Mild
VDCA2EXAVGNA,aae9d325-ab1d-4705-b2e2-36f96759067d,ffc2ad65-bece-4b9f-b6a1-b1ac603e38ec,b1tching,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
TQTF3MXZ4D4Q,63ef0d15-bb24-42ae-bc8d-4962fbce02cd,ad1b36ea-3d54-4c45-970b-5953f6c031d4,bitchers,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
7CA7ZZVKM7WF,0aa050f0-d53b-4388-90cd-cf53a4f9164c,f927297a-c3ec-4921-8c88-05c580f1793f,bitching,bitch,"","",sexual orientation / gender,none,none,1,Mild
7CA7ZZVKM7WF,0bd50b2b-66ad-48d8-9464-b880d231b21b,5a14375d-68d0-44e5-bd3b-8bc466d5fc49,boobs,boobs,"","",sexual anatomy / sexual acts,none,none,1,Mild
4TG67HVWJNDP,80e446a6-8cdf-4975-8686-c1d5fce51030,73c231aa-d2e2-477a-8654-b28db7fddfda,biotches,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
9RHJY2Q9ZTEG,f8eb5156-10c5-4a71-b74c-4662035e6053,6145b473-7e7e-4438-980e-a6da74892d46,bonk juice,bonk,"","",bodily fluids / excrement,none,none,1.6,Strong
T7FRE9A966VX,50f144c2-2abc-40f3-84a7-4098d10e7f7a,5465213d-5ca7-4e82-8dfd-bb7f732a140e,beeotch,bitch,"","",sexual orientation / gender,none,none,1,Mild
H7M6APADMQ6Q,3dda698d-2243-43e6-a08b-283bee894138,7e4b8462-6390-469e-9640-79e209c66bdf,bondage,bondage,"","",sexual anatomy / sexual acts,none,none,1,Mild
3796EY394VG3,879afd5c-a257-435b-ac89-3898d47bc6c2,0ffcc066-ea4b-4696-a27d-6f2916942f80,b17ch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
XJKGQQWFXKTX,8eee0c37-2da1-453f-81f8-672a486a4950,729a096b-b915-4f03-abce-5cc525cda996,b1tchees,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
2TF6K69NCTKJ,ff1900c7-3120-47ff-b506-6d6a23aadd43,aab4c18b-405b-4cb8-a3b8-b9c749d48bb4,axe wound,wound,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
72RMC62CGZNX,e2003c6b-ccc7-44ee-bdb4-bc24a568f17e,703f4785-99a5-4421-b358-2abb336a4a26,beat the meat,meat,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
4P9YD6FMKH9T,4e0fc458-3e23-4f5d-8a89-b347de9d92f1,0751aa8a-7d60-4a6b-93e8-e161ce68986c,boner,boner,"","",sexual anatomy / sexual acts,none,none,1,Mild
4ACJA6QTDYMG,ee00b134-38ae-40c5-aec9-e3da8c8e3922,4db2262b-2712-45ba-850d-0a1db941f8e7,beaners,beaner,"","",racial / ethnic slurs,none,none,2.6,Severe
9RHJY2Q9ZTEG,d8e9c5ca-3e5e-4db7-9f7c-9a430d7d804a,d9cf80a7-19dd-47d5-b899-056be8077857,bitchasses,bitch,ass,"",sexual anatomy / sexual acts,other / general insult,none,1.8,Strong
4YNXDR4CKEZM,1948b34b-97b4-486f-a2f7-c7211116edd4,f87cbaa4-a78d-4717-bbce-afdb86d4490f,asswipe,ass,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
K94W3ATCZX2V,9aa0c2fc-7f36-4f99-b0cf-64bc61416d8f,c448fad9-072d-42bc-a2e2-efc84d7d9c51,bollockchops,bollocks,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
9RHJY2Q9ZTEG,01c815cc-9dd3-49c9-b0f6-2737d18a149b,8ac6c555-2f87-4640-a976-f58b2c793625,blowjob,blowjob,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
VDCA2EXAVGNA,70ec15d9-69e0-4d26-bc70-a72e27d50e56,5d695698-bb21-484c-8c24-abb2ec25812c,b1tch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
6CRGYVYGRKNR,e18728b7-25d7-49b5-88ec-3f723a412c3e,55f52da4-3001-4650-9043-50fea0b1e96c,bastard,bastard,retard,"",other / general insult,none,none,1.2,Mild
ZPKZ7DZQ4Y2J,cb2d1c26-c8fd-4af4-8809-95de120b1112,031ae1da-bec3-463b-bda6-f880361292df,bassturd,bastard,"","",other / general insult,none,none,1.2,Mild
GGXWVNZT3PAC,48b00de8-a11d-47e9-bce1-2627cb844853,15296b47-5c63-445c-b8eb-46b616c65e27,bellend,bellend,"","",sexual anatomy / sexual acts,none,none,1.2,Mild
PDJDRMPE4NTR,2fa59975-a3c0-4498-8a66-5d66b2996709,224ae0f5-ff9d-46ea-b774-32c3e612ca3b,b1otch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
ZFEQJC4ERT29,d8ce2317-9976-4ca4-8894-e1a712cce62a,1c3c058b-1231-437e-801e-79ad65c4107a,baby batter,baby batter,"","",bodily fluids / excrement,none,none,1.4,Mild
ZFEQJC4ERT29,72f296ac-3b49-478e-9c26-61cf1b72cacd,a0e593a6-19a8-4742-b5a5-94be9eb91d6e,bitched,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
DCRRXJFVW7R3,d6a4594d-aa2f-4acc-bec6-680d7ff14bd5,3d8d339e-89f1-4fee-ad79-97ff3f54a128,bitcher,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
4KDNMYPMNZXC,a68f4f40-fb84-419e-a4c8-221f6fb0fea3,9ada9822-8224-4247-ac20-46d84dc7d3a9,blumpkin boy,blumpkin,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
TQTF3MXZ4D4Q,e03614b2-2d23-40fd-9d43-260a3a1c29f8,8839504a-ab69-46d5-9b29-9b55d7b4e8a7,beyoch,bitch,"","",sexual orientation / gender,none,none,1.2,Mild
7DY9YPQK4HG7,725516b9-279e-4933-bf58-3dcea007c046,c1e975ed-12cc-4946-bb48-9d8acf7c0a59,biotchez,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
7N79W4MCYAVW,714d31a4-40bf-4ac7-86b2-7ebcf22825e2,ea580c41-36fb-4a58-a7d2-47a194de2c62,basterd,bastard,"","",other / general insult,none,none,1,Mild
ZW9ZNGVMAYNQ,b75c42f7-1fe5-4f31-9953-e6d343d0a83d,46b64105-f08f-4d83-b763-4bdd98d9c3d7,bitchin',bitch,"","",other / general insult,none,none,1,Mild
4ZM7WJWCMFNJ,12a52dfc-a2e4-4385-932b-e3052d30d4d8,9eb41875-9193-4ed6-8979-e3d0619131da,bitchness,bitch,"","",sexual orientation / gender,none,none,1.6,Strong
6FCQKE2GMKG2,df0de37f-2f90-4495-abeb-12e3b7775693,a2e19377-cf45-4af4-a257-8fe38a3ad996,bastinado,bastard,"","",other / general insult,none,none,1.8,Strong
K94W3ATCZX2V,5be9620b-bc76-4018-ace4-30b1d6ba151e,d84e97ba-081c-4c08-9b1c-38c6bd82626c,bitchslap,bitch,"","",sexual orientation / gender,other / general insult,none,1,Mild
3MEG6THYHV69,02f6ef91-e42d-43cd-955c-2533a1ba7b26,3a46be9e-1ef9-452a-b011-7db83c6d6368,beyotch,bitch,"","",other / general insult,none,none,1.2,Mild
WQCJVFDPQFEC,0faf84c4-2199-45ab-a59e-9a2b02c442c5,49efcdf7-dab3-41e8-a12c-be958cd7cd06,blow a load,blow a load,"","",bodily fluids / excrement,none,none,1.6,Strong
TC9FHXCXZWRA,560ea463-4709-4771-90a2-2f781e355c4c,79e3722c-0821-4f83-b44e-4701dd9ce3d8,b1tch35,bitch,"","",sexual orientation / gender,none,none,1,Mild
2ER9TZ79TR2V,5c5dda43-6203-49e0-ab56-3496eab7995a,efb6a7a5-9472-4e68-b0f1-83927ae99be2,bitchhole,bitch,"","",sexual anatomy / sexual acts,sexual orientation / gender,none,2.4,Strong
3MEG6THYHV69,de78a14c-3144-47f9-97d7-584ec5b5c332,a4c61d0f-3732-4156-8ea0-b8fddcccef05,beaner,beaner,"","",racial / ethnic slurs,none,none,2.6,Severe
4ACJA6QTDYMG,38dca93d-58ad-41d9-8ab2-6a5d81162564,546f7153-75c1-4d09-a99f-272cbf9e8621,bitchin,bitch,"","",other / general insult,none,none,1.2,Mild
4YNXDR4CKEZM,e4a645d0-beb2-4c23-9490-baa7201e7774,86b75cee-3852-454f-a3a1-b7b69757f237,biches,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
VDCA2EXAVGNA,b194e622-6f3d-474f-84cb-8ffb91dc8226,f847a863-4d40-4426-b2f9-ffdef7df822d,b！tch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
DCRRXJFVW7R3,f1876ddc-da97-44a6-9aa8-3a0b9eb3fe3f,4646a83a-4e8c-43fd-9bf3-4e4b7b9a4f7f,bitch,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
FDMQXAZTF74K,b40cae25-1d3b-4a94-a21a-3042ff2b5e86,fb9f54c6-66a4-4940-806d-2f7fbaeab299,bitchez,bitch,"","",sexual orientation / gender,none,none,1.4,Mild
PRHKRKYHGDVF,8cb78e6b-b162-4eb9-b8df-092df1567d7e,ab801054-9584-44e0-9afb-34e672e1e0df,analingus,anal,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
3796EY394VG3,bb214227-86a0-441e-b748-12ba3c014133,6f33a68e-7020-4257-8f31-56c5fdff8cf0,assfck,ass,fuck,"",sexual anatomy / sexual acts,sexual orientation / gender,none,2.6,Severe
RGDCWYTV6K79,6a8886b4-e3a9-49d1-818c-90bfbc4d14f8,a28cdf44-3e22-4c55-971d-81783a3bef47,arse-shagger,arse,"","",sexual anatomy / sexual acts,none,none,2.4,Strong
YKFXDFCC3WM2,b932a1f6-a01f-4983-bb23-bd490848fc61,a270664d-92c6-4083-800c-93c4b950da54,assface,ass,"","",sexual anatomy / sexual acts,none,none,1.6,Strong
3MMFR6RXMZM2,da5fcf15-4d29-4192-8d06-a229f7024d64,568336a1-a48f-4160-9e10-b9046e73203a,arsewipe,arse,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
QHKQ32WVQEGN,2ec2e168-3a06-46ae-903a-2b08fad21223,99ca1a7f-a5fd-4f97-b675-c3e56032e8bd,4r5e,arse,"","",sexual anatomy / sexual acts,none,none,1.4,Mild
FDMQXAZTF74K,12d79799-d1a8-4764-b185-147b75b74fa3,ef98126b-c28b-4f10-bb86-69df03f3542b,anal,anal,"","",sexual anatomy / sexual acts,none,none,1,Mild
APKAYMEPJ3TR,06426bff-b5bd-4a93-ad2b-c00c4d106fe5,6debe6c4-6531-498d-a8a3-f4a6ca39b903,ass fuck,fuck,ass,"",sexual anatomy / sexual acts,sexual orientation / gender,none,2.8,Severe
XJKGQQWFXKTX,6d15dad2-be11-49c3-9e90-df6a94742ffa,50b50207-8334-4293-bb0d-d04b6020bd5b,anal pirate,anal,"","",sexual anatomy / sexual acts,none,none,2.2,Strong
